source,text,doc_name,chunk_id
국기연_발간물,본 책자는 국방분야 연구개발 참여를 위한 참고목적외 다른 목적으로 활용하거나 국방기술품질원의 사전승인 없이 무단 복제･전제･배포를 금합니다.,’18~’32 핵심기술기획서.txt,3
국기연_발간물,C ontents 제1장 총 론 ················································································1 제2장 핵심기술기획 개요 ···························································5 제1절 추진 중점 및 전략··················································································6 제2절 추진 절차································································································9 제3절 2017년 추진 성과················································································18 제3장 중･장기 핵심기술 발전방향 ···········································23 제1절 핵심기술기획 대상 및 현황··································································24 제2절 중점기획 대상 무기체계 핵심기술························································30 제3절 일반기획 대상 무기체계 핵심기술························································43 제4절 민간기술을 활용한 국방 미래신기술 발전방향···································120 ’18~’32 핵심기술기획서 일반본 제4장 핵심기술과제 추진계획 ················································163 제1절 추진현황 및 계획···············································································164 제2절 센서 기술···························································································168 제3절 정보통신 기술·····················································································172 제4절 제어/전자 기술···················································································177 제5절 탄약/에너지 기술················································································180 제6절 추진 기술···························································································183 제7절 화생방 기술························································································186 제8절 소재 기술···························································································189 제9절 플랫폼/구조 기술················································································192 부 록 ····························································································195 부록1 핵심기술군 및 핵심기술 명세·····························································196 부록2 핵심기술과제·······················································································234 약 어 ···········································································································269 ’18~’32 핵심기술기획서 일반본 1 제 장 총 론 01 / 문서의 역할 가.,’18~’32 핵심기술기획서.txt,4
국기연_발간물,"본 문서는 ｢국방과학기술진흥정책서｣의 국방과학기술 발전전략에 근거하여, 국방과학기술 전략목표와 전략방향을 기초로 중점적으로 육성해야 할 국방과학기술 분야에 대한 구체적인 기술개발 방향 및 확보방안을 제시 나.",’18~’32 핵심기술기획서.txt,5
국기연_발간물,"본 문서는 ｢국방과학기술진흥실행계획｣과 연계하여, 최근 급변하는 안보환경을 고려한 선택과 집중의 핵심기술기획 추진방향을 제시하고, 이에 근거하여 작성 다.",’18~’32 핵심기술기획서.txt,6
국기연_발간물,"‘先기술개발 後체계개발’의 국방기본정책에 따라, 미래소요가 예상되거나 장기 소요결정된 연구개발 대상 무기체계의 핵심기술을 식별하고 중･장기 핵심기술로드맵을 제시 라.",’18~’32 핵심기술기획서.txt,7
국기연_발간물,"본 문서는 국방 관련기관들이 제기하는 핵심기술 소요를 기반으로 매년 소요결정된 핵심기술 과제를 반영하여 과제카드 형태로 제공 02 / 대상 기간 및 작성 주기 본 문서의 대상기간은 15년(F+1∼F+15년)이며, 매년 작성 03 / 작성 근거 가.",’18~’32 핵심기술기획서.txt,8
국기연_발간물,방위사업법 제18조(연구개발) 나.,’18~’32 핵심기술기획서.txt,9
국기연_발간물,방위사업법 시행규칙 제10조(연구개발의 절차 등) 다.,’18~’32 핵심기술기획서.txt,10
국기연_발간물,방위사업관리규정 제94조(핵심기술기획서 등의 작성) 002_ ’18~’32 핵심기술기획서 일반본 04 / 문서 체계 가.,’18~’32 핵심기술기획서.txt,11
국기연_발간물,"본 문서는 국방과학기술진흥정책서, 합동군사전략목표기획서를 근거로 작성 나.",’18~’32 핵심기술기획서.txt,12
국기연_발간물,본 문서는 국방과학기술진흥실행계획과 연계하여 작성 다.,’18~’32 핵심기술기획서.txt,13
국기연_발간물,"본 문서는 국방중기계획 수립의 근거 제공 제1장 총론󰠃003 ’18~’32 핵심기술기획서 일반본 2 제 장 핵심기술기획 개요 제1절 추진 중점 및 전략 6 제2절 추진 절차 9 제3절 2017년 추진 성과 18 1 추진 중점 및 전략 제 절 01 / 추진 개념 ① (국방과학기술 정책) 국방과학기술 중점육성분야 제시 *｢2014~2028 국방과학기술진흥정책서｣의 국방과학기술 발전전략에 수록 ② (핵심기술로드맵) 국방과학기술 정책과 연계한 핵심기술기획 추진방향을 설정하고, 이에 근거하여 핵심기술군 및 무기체계 소요 핵심기술*을 반영한 중･장기 핵심기술로드맵 수립 *합참의 장기소요결정 및 예상소요 무기체계 중 기술기획 대상을 선정하고, 무기체계별 요구능력 기반으로 소요 핵심기술 식별 ③ (핵심기술과제 추진계획) 중･장기 핵심기술로드맵 및 단년도 핵심기술과제 소요제기 지침에 근거하여, 매년 소요결정 결과를 포함한 핵심기술과제 추진계획 제시 006_ ’18~’32 핵심기술기획서 일반본 02 / 추진중점 가.",’18~’32 핵심기술기획서.txt,14
국기연_발간물,"(목표지향적 하향식 중･장기 핵심기술기획) ｢국방과학기술진흥정책서｣의 국방과학기술 발전전략을 기반으로 수립된 연구개발 목표 및 8대 무기체계 분야별 추진전략에 따라 중･장기 핵심기술로드맵을 수립하고, 이에 근거한 핵심기술 연구개발 추진계획 제시 나.",’18~’32 핵심기술기획서.txt,15
국기연_발간물,"(선택과 집중의 핵심기술기획) - 북 위협대응 강화를 위한 군의 주요 무기체계 적기전력화를 위한 핵심기술 기획 강화 - 중･장기 국방과학기술 정책, 미래 전장환경 및 기술발전추세를 고려하여 전략적으로 중점육성이 필요한 핵심기술분야 우선 기획･개발 추진 다.",’18~’32 핵심기술기획서.txt,16
국기연_발간물,"(미래 무기체계를 준비하는 핵심기술기획) ‘先기술개발 後체계개발’의 국방기본정책에 따라, 합참의 장기소요결정 및 예상소요 무기체계 중, 연구개발이 예상되는 무기체계의 핵심기술을 사전에 확보하고, 새로운 무기체계 소요를 선도할 수 있도록 핵심기술기획 추진 라.",’18~’32 핵심기술기획서.txt,17
국기연_발간물,"(민간 R&D역량을 적극 활용하는 개방형 핵심기술기획) 민간 기술전문가를 핵심기술기획 단계부터 참여 유도하고, 민간 기술 적용 확대를 위해 민간의 국방 핵심기술 연구개발 참여 활성화 촉진 ＊4대 중점 투자분야집중기획(2013년 이래 2017년까지 유지 중) 제2장 핵심기술기획 개요_007 03 / 추진전략 008_ ’18~’32 핵심기술기획서 일반본 2 추진 절차 제 절 구 분 단 계 내 용 핵심기술기획 추진방향 1.기술기획 대상 ⦁장기소요결정/예상소요 무기체계 목록화 무기체계 선정 ⦁’18∼’32 기획 대상 무기체계 선정(171개) 󰀻 중･장기 ⦁무기체계별 요구능력 기반의 핵심기술 식별 핵심 2.무기체계 및 ⦁핵심기술 명세 및 개발목표 작성 기술 핵심기술 분석 ⦁무기체계 및 핵심기술群 카드 작성 ⦁민간기술을 활용한 국방 미래신기술 식별/분석 발전 방향 󰀻 ⦁중･장기 핵심기술로드맵 수립 3.핵심기술로드맵 수립 ⦁민간기술을 활용한 국방 미래신기술 발전방향 작성 󰀻 4.핵심기술 과제 ⦁소요제기 대상/절차/방법 소요제기 지침 수립/배포 ⦁소요제기서 양식 및 중점기획 대상 기술목록 등 󰀻 핵심 기술 ⦁소요공모, 소요제기서 접수 개발 5.핵심기술과제 ⦁핵심기술과제 검토(핵심기술기획팀 운영) 소요공모/검토/결정 ⦁소요결정(정책･기획실무위 심의 후 청장 결재) 추진 계획 󰀻 6.핵심기술과제 ⦁핵심기술과제 목록 및 카드 작성 목록/카드 작성 ⦁핵심기술의 핵심기술과제 반영도 분석 핵심기술기획서 작성 *일반본은 핵심기술로드맵, 무기체계 분석결과, 핵심기술별 적용체계/개발목표, 핵심기술과제별 적용체계/연구목표 등 제외 제2장 핵심기술기획 개요_009 01 / 기술기획 대상 무기체계 선정 가.",’18~’32 핵심기술기획서.txt,18
국기연_발간물,중점기획 대상 및 일반기획 대상으로 구분하여 기획 대상 무기체계 식별/선정(안) 작성 *중점기획 대상 : 합참의 소요기획과 연계성 강화를 고려 *일반기획 대상 : 핵심기술 소요가 필요한 무기체계 위주 선정 나.,’18~’32 핵심기술기획서.txt,19
국기연_발간물,"’18~’32 핵심기술기획서 작성을 위한 기획 대상 무기체계 선정 *정책･기획실무위(17-2차) 심의(’17.5.25) 결과(원안 의결) 변동사항 ’17~’31 핵심기술기획 대상 ’18~’32핵심기술기획 대상 구 분 (2016년) 제 외 신규 추가 (2017년) 무기체계 수(개) 147 20 44 171 *신규 44개 무기체계 추가(중점기획 대상 7개, 일반기획 대상 37개) *기획 대상 무기체계(171개) : 중점기획 대상 32개, 일반기획 대상 139개(제3장 제1절 ‘핵심기술기획 대상’ 참조) 02 / 무기체계 및 핵심기술 분석 가.",’18~’32 핵심기술기획서.txt,20
국기연_발간물,"중점기획 대상 무기체계 및 핵심기술 분석 *일반본은 핵심기술과 핵심기술과제 관련 내용만 수록 1) 무기체계별 운영개념, 개략적 요구능력, 주요 제원 및 성능, 유사무기체계 조사･분석(개요) *개략적 요구능력, 주요 제원 및 성능 등은 합참의 소요기획 문서 등을 참고하여 제시 2) 무기체계 요구능력 기반 소요 핵심기술 및 기술별 확보방안 분석 3) 소요 핵심기술별 명세 및 개발목표 분석 4) 군･산･학･연 전문가 활용하여 무기체계 및 핵심기술 분석결과 검토/보완 *무기체계 소요 핵심기술 도출, 핵심기술별 개발목표 및 확보방안, 개발 예상시기 등 기품원 작성 초안에 대한 검토(7개 분과 운영, 군･산･학･연 전문가 40명 참여) 5) 무기체계 및 소요 핵심기술 분석결과는 활용성을 고려하여 핵심기술로드맵(24개)과 함께 3장 2절 본문(중점기획 대상 무기체계 핵심기술로드맵)에 포함하여 제시 나.",’18~’32 핵심기술기획서.txt,21
국기연_발간물,"일반기획 대상 무기체계 및 핵심기술 분석 *일반본은 핵심기술과 핵심기술과제 관련 내용만 수록 1) 무기체계 유형별 ‘기술발전추세’ 및 ‘요구능력*기반의 핵심기술군’ 분석 *근거 : ’14~’28 국방과학기술진흥정책서 2) 군 소요 전력화 시기를 기반으로 무기체계별 ‘체계개발 예상시기’ 도출 010_ ’18~’32 핵심기술기획서 일반본 * 소요예상 무기체계중 F+3~F+7년內 체계개발 착수예상 무기체계의 경우 일괄 3년 순연하여 전력화시기 반영 (단, 소요결정 무기체계는 예외) 3) 무기체계별 ‘개략적 요구능력’ 분석을 통한 소요 핵심기술 도출 4) 무기체계 분석 기반의 139개 무기체계 카드 작성 *총 171개 기획 대상 무기체계 중, 중점기획 대상 무기체계 32개 제외 *당해년도 기술기획 대상 무기체계별 예상시기, 유사무기체계, 개략적 요구능력, 핵심기술 및 반영과제, 과제반영도 등을 도표화 하여 제시 5) 무기체계 소요 핵심기술의 기술집합으로서 핵심기술군* 카드 작성 *국방기술표준분류의 ‘중분류’ 규모로, 여러 무기체계에 공통 적용되는 핵심기술을 연계･관리하기 위한 단위 6) 군･산･학･연 전문가 활용하여 무기체계 및 핵심기술 분석결과 검토/보완 *무기체계 소요 핵심기술 도출, 핵심기술별 개발목표 및 확보방안, 개발 예상시기 등 기품원 작성 초안에 대한 검토(22개 분과 운영, 군･산･학･연 전문가 98명 참여(중복참여 제외)) 다.",’18~’32 핵심기술기획서.txt,22
국기연_발간물,"민간기술을 활용한 국방 미래신기술* 분석 * 민간의 미래신기술 분야에서 무기체계 선도가 가능하고 무기체계의 성능을 획기적으로 증대시킬 수 있는 기술 1) 사전기획단계(기술조사)의 산출물을 활용하여 국방 미래신기술 분야 10개, 신기술 27개 선정 *기술조사 산출물(트렌드 분석, 유망키워드를 활용한 미래기술 약 200개 도출결과)을 활용하여 기존 기획된 핵심기술과제와의 중복성, 전장기능별 군 활용성 등 분석하여 기술도출/제시 2) 기술의 구체적 분석결과를 포함한 기술 카드 작성 *개략적 목표성능 및 미래 무기 구현기능 등을 분석하여 제시 [미래신기술 카드 구성] ① 기술명 ②기술명세 ③개략적 목표성능 1차 목표성능 2차 목표성능 ④적용 분야 ⑤미래무기 구현기능 ⑥실현 예상시기 ⑦구현기능 세부설명 (무기체계 유형) ⑧민간 기술력지수 ⑨확보 방안 ①(기술명) 민간기술을 활용한 국방 미래신기술 명칭 ②(기술명세) 기술의 정의/설명, 원리, 역할 등을 포함한 명세 ③(개략적 목표성능) 기술개발에 따라 무기체계에 적용이 가능한 수준의 목표성능 ④(적용분야) 기술개발후 적용 가능한 무기체계 분야(6대 전장기능 및 무기체계 유형) ⑤(미래무기 구현기능) 기술적용에 따른 적용가능 미래 무기체계(무기체계 유형) 구현 가능한 기능 제2장 핵심기술기획 개요_011 ⑥(실현 예상시기) 기술의 발전추세, 속도를 고려한 개략적 실용화 가능시기 ⑦(구현기능 세부설명) 미래 무기체계 구현 가능한 기능에 대한 세부설명 ⑧(민간기술력지수) 핵심기술개발 사업화시 민간 R&D역량을 적극활용하기 위한 기초자료로서 핵심기술별 민간기술력 ‘활용가능성’ 지수 ⑨(확보방안) 민간기술의 향후 국방적용을 위한 확보 방안(민간기술활용, 민군기술협력, 국방핵심 기술) 3) 군･산･학･연 전문가 활용하여 분석결과 검토 및 보완 *기술명 및 명세, 개략적 목표성능, 미래무기 구현기능, 민간기술력 지수 조사 등 기품원 작성 초안에 대한 검토/보완(4개 분과 운영, 군･산･학･연 전문가 41명 참여) 03 / 핵심기술로드맵 수립 *일반본은 ‘민간기술을 활용한 국방 미래신기술 발전방향’ 내용만 수록 가.",’18~’32 핵심기술기획서.txt,23
국기연_발간물,중점기획 대상 무기체계 핵심기술로드맵 나.,’18~’32 핵심기술기획서.txt,24
국기연_발간물,일반기획 대상 무기체계 핵심기술로드맵 다.,’18~’32 핵심기술기획서.txt,25
국기연_발간물,"민간기술을 활용한 국방 미래신기술 발전방향 1) 기술별 미래무기 구현기능을 시기별로 구분하여 단계별 능력을 제시 *장기전기(~F+12), 장기후기(F+13~F+17) 및 장기이후(F+18~)로 구분 2) 무기체계 적용을 위한 미래신기술의 효율적 기술확보방안 제시 012_ ’18~’32 핵심기술기획서 일반본 04 / ’17년 핵심기술과제 소요제기 지침 가.",’18~’32 핵심기술기획서.txt,26
국기연_발간물,"추진중점 1) 북 위협 대응을 위한 핵심기술 과제기획 강화 * ’17~’31 핵심기술기획서 기술획득로드맵 기반 소요제기 2) ’17~’31 핵심기술기획서에 수록된 연구개발 예상 무기체계에 필요한 핵심기술 과제기획 우선 추진 3) 중점기획 대상기술 공개를 통해 산학연 핵심기술 소요제기 여건 마련 * 중점기획 대상기술 : ’17~’31 핵심기술기획서상 핵심기술로드맵과 핵심기술과제간 격차 분석을 통해 도출한 과제기획이 필요한 핵심기술(185개) 4) 기품원의 하향식 핵심기술 과제기획 확대 5) 적용대상 무기체계가 명확한 과제 및 중점기획 대상기술에 해당하는 과제 우선 식별 6) 업체주관 연구개발에 필요한 핵심기술은 산학연 주관을 원칙으로 하며, 방산업체가 소요제기한 핵심기술은 제안서 평가시 가점 부여 나.",’18~’32 핵심기술기획서.txt,27
국기연_발간물,신규 핵심기술과제 소요제기 지침 1) 소요제기 대상 * 「핵심기술 연구개발 업무처리 지침」 제5조(핵심기술 소요제기) 제4항 1.,’18~’32 핵심기술기획서.txt,28
국기연_발간물,’19~’48 장기무기체계발전방향에서 제시된 무기체계 개발에 필요한 핵심기술 2.,’18~’32 핵심기술기획서.txt,29
국기연_발간물,장기 소요로 결정된 무기체계 개발에 필요한 핵심기술 3.,’18~’32 핵심기술기획서.txt,30
국기연_발간물,무기체계 발전추세 등을 고려시 장차 소요가 예상되는 핵심기술 4.,’18~’32 핵심기술기획서.txt,31
국기연_발간물,군 전력혁신에 필요한 핵심기술 5.,’18~’32 핵심기술기획서.txt,32
국기연_발간물,미래전장을 선도하고 기술개발 파급효과가 클 것으로 예상되는 핵심기술 6.,’18~’32 핵심기술기획서.txt,33
국기연_발간물,선진 외국에서 기술이전을 회피하는 핵심기술 등 2) 소요제기 제외 대상 * 「핵심기술 연구개발 업무처리 지침」 제6조 (핵심기술 소요검토) 제7항 1.,’18~’32 핵심기술기획서.txt,34
국기연_발간물,체계개발 사업에 포함하여 추진하는 것이 효과적인 과제 또는 체계개발 사업에서 진행중인 과제 2.,’18~’32 핵심기술기획서.txt,35
국기연_발간물,"시험시설, 설비 등의 확보를 위한 과제 3.",’18~’32 핵심기술기획서.txt,36
국기연_발간물,정책개발을 위한 연구과제 4.,’18~’32 핵심기술기획서.txt,37
국기연_발간물,특허 출원･등록되었거나 민간 부문에서 연구개발중인 과제 5.,’18~’32 핵심기술기획서.txt,38
국기연_발간물,"상호운용성, 정보통신 기반체계 등 국방전력발전업무 훈령상 전력지원체계의 기술개발 과제 제2장 핵심기술기획 개요_013 다.",’18~’32 핵심기술기획서.txt,39
국기연_발간물,"핵심기술 대상사업 구 분 내 용 비고 학계의 우수한 기술을 국방과학기술분야(물리, 화학, 생물, 수학 순수 등)로 유입시키기 위해 前 년도에 자유공모를 통하여 과제응모 기초 후 추진 소요제기 대상기간 : 개 국제공동연구를 통한 협력적 연구체계를 마련, 해외 우수교수의 F ~ F+1 국제 별 국내 국방과학기술분야 관심제고 및 인적 네트워크를 구성, 우수한 공동 기 기술을 유입하기 위해 前 년도에 자유공모를 통하여 과제응모 기초 초 후 추진 기초 일반 국방기획관리체계에 따라 국방과학기술분야의 원천기술 확보 및 소요제기 대상기간 : 연구 기초 신개념 무기체계 개발에 활용 가능한 미래 원천기술을 확보 F+3 ~ F+15 미래 핵심기술분야에 필요한 기초연구분야 5개 내외의 과제로 소요제기 대상기간 : 특화연구실 구성한 국방특화연구센터의 연구실 단위의 집단 연구체계 F+1 ~ F+2 일반대학, 정출연 대상으로 우수한 기술 잠재력을 핵심기술/부품 소요제기 대상기간 : 특화연구센터 연구개발에 접목시키고 우수인력의 국방기술개발 참여를 유도하기 F+3 ~ F+15 위하여 특정 기술분야를 중점연구토록 장기 지원하는 사업 국방기획관리체계에 따라 기초연구결과를 군사적문제의 해결책으로 전환하기 응용연구 위하여 실험적 환경하에서 기술의 타당성과 실용성을 입증하는 연구 소요제기 대상기간 : F+3 ~ F+15 국방기획관리체계에 따라 무기체계의 주요 기능을 담당하는 핵심기술을 실현하는 시험개발 시제품을 제작하여 이를 기존 무기체계에 적용가능성과 미래 무기체계에 응용 가능성을 입증하는 사업 선도형 미래 무기체계 핵심기술群을 산학연 위주로 신속하게 착수하여 개발한 후 무기체계 착수년도 : F+1 핵심기술 소요를 선도하고자 하는 기술개발 사업 무기체계에 소요되는 핵심소프트웨어를 국산화 개발하거나 다수 무기체계에 핵심SW 착수년도 : F+1 공통적으로 소요되는 핵심기반 SW 기술개발 사업 선행 미래 전장 운영개념을 혁신할 수 있는 창의･신개념의 국방과학 원천기술 확보를 착수년도 : F 핵심기술 위해 국과연 주관으로 신속 착수하여 개발하는 기술개발 사업 국제 핵심기술(응용연구/시험개발)을 국내의 연구개발주체와 국외의 연구개발 주체가 소요제기 대상기간 : 공동연구 공동의 연구개발 목표를 위하여 개발비를 공동으로 부담하여 수행하는 연구 F ~ F+15 014_ ’18~’32 핵심기술기획서 일반본 05 / 핵심기술과제 소요공모/검토/결정 가.",’18~’32 핵심기술기획서.txt,40
국기연_발간물,"소요제기 1) 합참은 각군으로부터 수시로 제출받은 핵심기술소요와 자체 도출한 소요를 종합 후 방사청으로 소요제기 2) 국과연(방산기술센터 포함), 기품원은 자체 도출한 핵심기술소요를 방사청으로 소요제기 3) 기품원은 산학연으로부터 수시로 제출받은 핵심기술소요를 종합하여 기술검토 결과와 전체 접수현황을 소요제기시 함께 제출 4) 사업관리본부는 해당 IPT별로 선행연구 및 방위력개선사업 수행간 식별된 핵심기술 개발소요를 종합 심의 후 획득기획국으로 소요제기 나.",’18~’32 핵심기술기획서.txt,41
국기연_발간물,"소요검토 1) 국방기술품질원은 핵심기술 소요검토를 위해 핵심기술기획팀을 구성/운영 2) 핵심기술기획팀은 방위사업청, 국방부, 합참, 각 군, 국방기술품질원, 국방과학연구소 및 산학연 등의 전문가들로 구성 3) 핵심기술기획팀은 기 소요결정된 핵심기술과제와 신규 핵심기술과제 소요에 대해 중･장기 핵심기술로드맵 등 소요제기지침을 고려하여 소요의 타당성을 검토하고 핵심기술 소요결정 (안)을 작성 ☞핵심기술과제 소요검토시 고려사항 *「핵심기술 연구개발 업무처리 지침」 제6조(핵심기술 소요검토) 제1항 1.",’18~’32 핵심기술기획서.txt,42
국기연_발간물,핵심기술 육성분야 및 기술발전추세와의 부합성 2.,’18~’32 핵심기술기획서.txt,43
국기연_발간물,과거 개발사례 및 소요의 중복성 여부 3.,’18~’32 핵심기술기획서.txt,44
국기연_발간물,기존 핵심기술기획 내용과의 연계성 4.,’18~’32 핵심기술기획서.txt,45
국기연_발간물,국내･외 기술수준 및 확보 가능성 5.,’18~’32 핵심기술기획서.txt,46
국기연_발간물,기술소요의 활용성 등 ☞핵심기술과제 소요검토시 제외 기준 *「핵심기술 연구개발 업무처리 지침」 제6조(핵심기술 소요검토) 제7항 1.,’18~’32 핵심기술기획서.txt,47
국기연_발간물,체계개발 사업에 포함하여 추진하는 것이 효과적인 과제 또는 체계개발 사업에서 진행중인 과제 2.,’18~’32 핵심기술기획서.txt,48
국기연_발간물,"시험시설, 설비 등의 확보를 위한 과제 3.",’18~’32 핵심기술기획서.txt,49
국기연_발간물,정책개발을 위한 연구과제 4.,’18~’32 핵심기술기획서.txt,50
국기연_발간물,특허 출원･등록되었거나 민간 부문에서 연구개발중인 과제 5.,’18~’32 핵심기술기획서.txt,51
국기연_발간물,국방전력발전업무 훈령상 전력지원체계의 기술개발 과제 제2장 핵심기술기획 개요_015 ☞핵심기술과제 연구개발 주관기관 판단 기준 주관기관은 국가 전략보호기술 여부와 국방･민수 시장에서의 기술활용도를 고려하여 선정 1.,’18~’32 핵심기술기획서.txt,52
국기연_발간물,"국과연 : 핵심전략･비닉체계적용기술, 미래 신기술 개발, 핵심전력체계 적용 및 경제성･고위험성의 군 전용기술, 미래전장 혁신 및 주요 무기체계 성능에 직접적인 영향을 주는 기술, 전략물자 수출보호 측면에서 국가가 보호할 필요가 있는 기술 2.",’18~’32 핵심기술기획서.txt,53
국기연_발간물,"산학연 : 일반무기체계 적용기술, 민간 기술수준이 높은 핵심기술, 민간 시장 규모가 방산시장에 비하여 매우 큰 기술, 방산수출시 상업적 이득이 매우 높은 기술 다.",’18~’32 핵심기술기획서.txt,54
국기연_발간물,"소요결정 • 정책･기획실무위원회 심의 후 청장결재를 통해 최종 결정 06 / 핵심기술과제 카드 작성 *일반본은 과제명, 사업기간, 사업유형, 주관형태 내용만 수록 가.",’18~’32 핵심기술기획서.txt,55
국기연_발간물,"매년 소요결정 결과를 반영하여 연구개발이 진행중이거나 ’18년~’32년 착수예정인 725개 핵심기술과제 카드 작성 [핵심기술과제 카드] ①핵심기술과제명 8대 기술분류 ②과제코드 00 - 000 - 000 - 000 ③사업유형 ④개 요 ⑤사업기간 0000-0000(00개월) ⑥예산(억원) ⑦소요제기기관 ⑧적용예상 ⑩주관형태 무기체계 (주관기관/시제업체) ⑨추진경위 및 이력 항 목 현수준 연구목표 선진국 수준 ⑪연구목표 기술검토 과제관리 016_ ’18~’32 핵심기술기획서 일반본 ①(핵심기술과제명) 소요결정된 핵심기술과제명 ②(과제코드) 핵심기술과제의 관리를 위해 부여한 코드 - - - 일련번호 (대분류기준 순차 증가) 기술분야별 대분류 기술분야 (1: 센서, 2: 정보통신, 3: 제어/전자, 4: 탄약/에너지, 5: 추진, 6: 화생방, 7: 소재, 8:플랫폼/구조) 사업유형 (01: 기초연구, 02: 응용연구, 03: 응용/시험, 04: 시험개발, 05: 특화센터, 06: 특화실, 07: 선도형핵심, 08: 핵심SW, 09: 선행핵심, 10: 민군협력, 11: 녹색기술, 12: 국제협력연구, 13: 순수기초, 14: 국제공동기초, 15: 기타) 소요제기기관 (1: 산학연(기품원 포함), 2: 국과연, 3: 합참(각군 포함), 4: 정부기관(국방부, 방사청 등)) 소요결정연도 (2005년 이전 소요결정은 00로, 소요 결정 절차를 따르지 않은 긴급 과제 등은 99로 통일) ③(사업유형) 기초연구, 응용연구, 응용/시험, 시험개발, 특화센터, 특화연구실, 선도형핵심, 핵심SW, 선행핵심, 민군협력, 녹색기술, 국제협력연구, 순수기초, 국제공동기초, 기타 ④(개요) 핵심기술과제의 명세 ⑤(사업기간) 핵심기술과제의 개발기간 ⑥(예산) 핵심기술과제의 예산(단위:억원) ⑦(소요제기기관) 과제코드의 ‘소요제기기관’ 참조 ⑧(적용예상 무기체계) 핵심기술과제의 적용가능 무기체계명 ⑨(추진경위 및 이력) 핵심기술과제의 소요결정 및 중기계획 반영시기 등 주요 사업추진 경위 󰊉󰊒(주관형태) 연구개발 주관형태(국과연/산학연), 주관기관 및 시제업체 정보 포함 󰊉󰊓(연구목표) 핵심기술과제의 연구지표, 지표별 현수준/목표/선진국수준 제2장 핵심기술기획 개요_017 3 2017년 추진 성과 제 절 01 / 중점기획 대상 무기체계 핵심기술로드맵 수립 가.",’18~’32 핵심기술기획서.txt,56
국기연_발간물,"敵 중심파괴, 로봇/무인전투체계, 에너지 등 특수무기, 감시정찰/지휘통제/방호무기, 공통적용기술군의 17개 중점기획 대상 무기체계 핵심기술로드맵 최신화 *핵심기술 개발시 추가 확보가능한 유사전력 8개 포함(총 25개 체계) 나.",’18~’32 핵심기술기획서.txt,57
국기연_발간물,「’19~’48 장기무기체계 발전방향」에 포함된 기획연구 대상 전력 7개를 중점기획 대상으로 선정하여 심충 분석 *7개 무기체계의 핵심기술로드맵 신규 작성 02 / 일반기획 대상 무기체계 핵심기술로드맵 수립 가.,’18~’32 핵심기술기획서.txt,58
국기연_발간물,"일반기획 대상 무기체계는 무기체계 유형별로 편성하여 핵심기술로드맵 제시 *무기체계 요구능력을 기반으로 핵심기술 도출/분석, 핵심기술로드맵 작성(무기체계 유형별 작성) 나.",’18~’32 핵심기술기획서.txt,59
국기연_발간물,"전년대비 신규 추가된 무기체계 소요 핵심기술 반영, 기존 무기체계 소요 핵심기술 최신화 등을 통하여 핵심기술로드맵 작성 *기획 대상 무기체계(171개)중 전년도 대비 일반기획 대상 37개 신규 추가 *첨단 핵심기술 신규반영, 기술목표 진부화에 따른 성능 상향조정 등 기존 핵심기술 최신화 018_ ’18~’32 핵심기술기획서 일반본 03 / 민간기술을 활용한 국방 미래신기술 발전방향 제시 가.",’18~’32 핵심기술기획서.txt,60
국기연_발간물,미래전장 혁신에 필요한 민간 우수기술의 국방활용을 위해 신기술 분석결과 제시 *인공지능 등 10개의 분야에서 도출한 27개의 국방 미래신기술 발전방향 등 나.,’18~’32 핵심기술기획서.txt,61
국기연_발간물,"기술주도형 핵심기술 발굴 및 기획에 활용하기 위한 기반 마련 *미래무기체계 소요 창출에 참고할 수 있도록 핵심기술별 목표, 미래무기체계 구현기능 등 포함 04 / 北 위협 대응능력 확보를 위한 핵심기술과제 기획 추진 가.",’18~’32 핵심기술기획서.txt,62
국기연_발간물,"北 핵･WMD 위협대응을 위한 Kill-Chain*, KAMD** 관련 핵심기술 과제기획 * 총 28개의 핵심기술과제 기획 **총 9개의 핵심기술과제 기획 Kill-Chain KAMD 구 분 합 계 탐지･식별 결심 정밀타격 조기경보 교전/통제 요격 신규과제수 14 1 13 1 1 7 37 *선도형, 핵심SW, 선행핵심과제 등이 포함된 수치임 나.",’18~’32 핵심기술기획서.txt,63
국기연_발간물,"중점기획 대상 핵심기술로드맵에 따른 핵심기술과제 기획 정보 제어/ 탄약/ 플랫폼/ 구 분 센 서 추 진 화생방 소 재 합 계 통신 전자 에너지 구조 신규과제수 5 4 1 7 2 - 3 - 22 소요수정/삭제 3 8 9 3 1 1 - 4 29 기존과제수 제2장 핵심기술기획 개요_019 05 / 미래 전장환경을 고려한 4대 중점투자분야* 과제 집중 기획 *감시정찰, 정밀타격, 무인화, 방호 가.",’18~’32 핵심기술기획서.txt,64
국기연_발간물,(선도형 핵심기술) 4대 중점투자분야 핵심기술과제 비중은 ’17년 신규기획과제 4개 중 3개로 75%에 해당 구 분 과 제 명 기 간 예산(억원) 대탄도탄에 대한 추적/분류 및 방어 자산 최적화 기술개발 ’18~’22 173.00 4대 감시정찰 중점 잠수함용 곡면배열소나 기술개발 ’18~’23 230.40 분야 정밀타격 복합영역 초고속 비행체 통합설계 및 핵심기술 개발 ’18~’23 279.22 나.,’18~’32 핵심기술기획서.txt,65
